sub_module,layer_idx,channel,gamma_llm,gamma_vlm,abs_delta,rel_delta
k_norm,30,17,0.796875,0.7890625,0.0078125,0.009803921915590763
k_norm,30,18,1.59375,1.59375,0.0,0.0
k_norm,30,19,2.015625,2.03125,0.015625,0.007751937955617905
k_norm,30,20,1.8671875,1.8671875,0.0,0.0
k_norm,30,21,0.75,0.7421875,0.0078125,0.010416666977107525
k_norm,30,22,1.46875,1.46875,0.0,0.0
k_norm,30,23,1.8984375,1.921875,0.0234375,0.012345679104328156
k_norm,30,24,1.765625,1.765625,0.0,0.0
k_norm,30,25,2.015625,2.03125,0.015625,0.007751937955617905
k_norm,30,26,2.0625,2.0625,0.0,0.0
k_norm,30,27,2.421875,2.46875,0.046875,0.019354838877916336
k_norm,30,28,1.828125,1.84375,0.015625,0.008547008968889713
k_norm,30,29,1.875,1.890625,0.015625,0.008333333767950535
k_norm,30,30,1.625,1.6328125,0.0078125,0.004807692486792803
k_norm,30,31,1.3671875,1.390625,0.0234375,0.017142856493592262
k_norm,30,32,1.8203125,1.8359375,0.015625,0.008583690971136093
k_norm,30,33,1.953125,1.9765625,0.0234375,0.012000000104308128
k_norm,30,34,0.06884765625,0.06591796875,0.0029296875,0.042553190141916275
k_norm,30,35,1.8359375,1.8671875,0.03125,0.01702127605676651
k_norm,30,36,1.6484375,1.671875,0.0234375,0.014218009077012539
k_norm,30,37,2.9375,3.015625,0.078125,0.026595745235681534
k_norm,30,38,1.7734375,1.8046875,0.03125,0.017621144652366638
k_norm,30,39,1.9453125,1.96875,0.0234375,0.012048192322254181
k_norm,30,40,2.140625,2.15625,0.015625,0.007299270015209913
k_norm,30,41,1.265625,1.28125,0.015625,0.012345679104328156
k_norm,30,42,1.7890625,1.8203125,0.03125,0.017467249184846878
k_norm,30,43,2.03125,2.046875,0.015625,0.007692307699471712
k_norm,30,44,1.5703125,1.5859375,0.015625,0.009950248524546623
k_norm,30,45,2.0625,2.078125,0.015625,0.007575757801532745
k_norm,30,46,1.484375,1.5,0.015625,0.010526316240429878
k_norm,30,47,2.265625,2.265625,0.0,0.0
k_norm,30,48,4.84375,4.90625,0.0625,0.012903225608170033
k_norm,30,49,2.203125,2.1875,0.015625,0.007092198356986046
k_norm,30,50,2.203125,2.1875,0.015625,0.007092198356986046
k_norm,30,51,1.8359375,1.8359375,0.0,0.0
k_norm,30,52,1.9921875,1.984375,0.0078125,0.003921568859368563
k_norm,30,53,2.53125,2.515625,0.015625,0.006172839552164078
k_norm,30,54,1.984375,1.984375,0.0,0.0
k_norm,30,55,2.03125,2.03125,0.0,0.0
k_norm,30,56,1.984375,1.9765625,0.0078125,0.003937007859349251
k_norm,30,57,2.078125,2.078125,0.0,0.0
k_norm,30,58,2.3125,2.3125,0.0,0.0
k_norm,30,59,2.15625,2.15625,0.0,0.0
k_norm,30,60,2.09375,2.09375,0.0,0.0
k_norm,30,61,1.71875,1.71875,0.0,0.0
k_norm,30,62,2.046875,2.0625,0.015625,0.007633587811142206
k_norm,30,63,2.875,2.875,0.0,0.0
k_norm,30,64,1.3515625,1.359375,0.0078125,0.005780346691608429
k_norm,30,65,0.00074005126953125,-0.0002384185791015625,0.0009784698486328125,1.3221648931503296
k_norm,30,66,1.53125,1.53125,0.0,0.0
k_norm,30,67,0.0029144287109375,0.000804901123046875,0.002109527587890625,0.7238219976425171
k_norm,30,68,2.0,2.0,0.0,0.0
k_norm,30,69,0.0006256103515625,0.0028839111328125,0.00225830078125,3.6097559928894043
k_norm,30,70,1.953125,1.9609375,0.0078125,0.004000000189989805
k_norm,30,71,1.34375,1.34375,0.0,0.0
k_norm,30,72,2.078125,2.09375,0.015625,0.007518797181546688
k_norm,30,73,0.640625,0.63671875,0.00390625,0.006097560748457909
k_norm,30,74,1.9609375,1.96875,0.0078125,0.0039840638637542725
k_norm,30,75,1.1796875,1.1796875,0.0,0.0
k_norm,30,76,2.0,2.0,0.0,0.0
k_norm,30,77,0.81640625,0.8046875,0.01171875,0.014354066923260689
k_norm,30,78,1.6796875,1.6953125,0.015625,0.009302325546741486
k_norm,30,79,1.4296875,1.421875,0.0078125,0.005464480724185705
k_norm,30,80,2.09375,2.109375,0.015625,0.007462686393409967
k_norm,30,81,1.8984375,1.90625,0.0078125,0.004115226212888956
k_norm,30,82,1.6875,1.6875,0.0,0.0
k_norm,30,83,1.5546875,1.546875,0.0078125,0.005025125574320555
k_norm,30,84,1.7890625,1.796875,0.0078125,0.0043668122962117195
k_norm,30,85,2.109375,2.125,0.015625,0.007407407276332378
k_norm,30,86,1.9296875,1.953125,0.0234375,0.012145749293267727
k_norm,30,87,1.4140625,1.421875,0.0078125,0.005524862091988325
k_norm,30,88,1.9296875,1.9609375,0.03125,0.016194332391023636
k_norm,30,89,1.7734375,1.8046875,0.03125,0.017621144652366638
k_norm,30,90,1.7578125,1.75,0.0078125,0.004444444552063942
k_norm,30,91,0.1962890625,0.181640625,0.0146484375,0.0746268630027771
k_norm,30,92,1.9375,1.953125,0.015625,0.008064515888690948
k_norm,30,93,1.8046875,1.8125,0.0078125,0.0043290043249726295
k_norm,30,94,2.109375,2.125,0.015625,0.007407407276332378
k_norm,30,95,2.140625,2.171875,0.03125,0.014598540030419827
k_norm,30,96,1.890625,1.9140625,0.0234375,0.012396694160997868
k_norm,30,97,1.78125,1.796875,0.015625,0.008771929889917374
k_norm,30,98,1.7265625,1.8046875,0.078125,0.04524886980652809
k_norm,30,99,1.9375,1.953125,0.015625,0.008064515888690948
k_norm,30,100,2.265625,2.296875,0.03125,0.013793103396892548
k_norm,30,101,0.24609375,0.255859375,0.009765625,0.0396825410425663
k_norm,30,102,2.140625,2.15625,0.015625,0.007299270015209913
k_norm,30,103,2.015625,2.03125,0.015625,0.007751937955617905
k_norm,30,104,1.765625,1.8046875,0.0390625,0.022123893722891808
k_norm,30,105,2.4375,2.453125,0.015625,0.006410256493836641
k_norm,30,106,2.28125,2.296875,0.015625,0.006849315017461777
k_norm,30,107,2.03125,2.046875,0.015625,0.007692307699471712
k_norm,30,108,2.375,2.390625,0.015625,0.00657894741743803
k_norm,30,109,2.078125,2.078125,0.0,0.0
k_norm,30,110,2.390625,2.40625,0.015625,0.006535947788506746
k_norm,30,111,1.9921875,2.0,0.0078125,0.003921568859368563
k_norm,30,112,0.640625,0.6484375,0.0078125,0.012195121496915817
k_norm,30,113,1.7734375,1.78125,0.0078125,0.0044052861630916595
k_norm,30,114,2.0625,2.0625,0.0,0.0
k_norm,30,115,2.125,2.109375,0.015625,0.007352941203862429
k_norm,30,116,2.109375,2.109375,0.0,0.0
k_norm,30,117,1.90625,1.90625,0.0,0.0
k_norm,30,118,1.7578125,1.7578125,0.0,0.0
k_norm,30,119,2.046875,2.046875,0.0,0.0
k_norm,30,120,2.03125,2.03125,0.0,0.0
k_norm,30,121,2.125,2.125,0.0,0.0
k_norm,30,122,2.1875,2.1875,0.0,0.0
k_norm,30,123,2.234375,2.234375,0.0,0.0
k_norm,30,124,2.078125,2.078125,0.0,0.0
k_norm,30,125,1.953125,1.953125,0.0,0.0
k_norm,30,126,2.203125,2.203125,0.0,0.0
k_norm,30,127,2.25,2.25,0.0,0.0
k_norm,31,0,1.6484375,1.65625,0.0078125,0.004739336669445038
k_norm,31,1,1.984375,1.9765625,0.0078125,0.003937007859349251
k_norm,31,2,1.609375,1.609375,0.0,0.0
k_norm,31,3,1.71875,1.71875,0.0,0.0
k_norm,31,4,-0.008056640625,0.01300048828125,0.02105712890625,2.6136362552642822
k_norm,31,5,0.0001811981201171875,0.0003757476806640625,0.000194549560546875,1.0736842155456543
k_norm,31,6,-0.00311279296875,-0.004425048828125,0.001312255859375,0.4215686321258545
k_norm,31,7,0.02783203125,0.0284423828125,0.0006103515625,0.021929824724793434
k_norm,31,8,1.5625,1.5546875,0.0078125,0.004999999888241291
k_norm,31,9,1.6015625,1.6015625,0.0,0.0
k_norm,31,10,0.0128173828125,0.01080322265625,0.00201416015625,0.15714286267757416
k_norm,31,11,0.435546875,0.4140625,0.021484375,0.04932735487818718
k_norm,31,12,1.5,1.5,0.0,0.0
k_norm,31,13,1.90625,1.90625,0.0,0.0
k_norm,31,14,2.3125,2.328125,0.015625,0.006756756920367479
k_norm,31,15,-0.00469970703125,-0.004180908203125,0.000518798828125,0.11038961261510849
k_norm,31,16,2.25,2.25,0.0,0.0
k_norm,31,17,1.453125,1.46875,0.015625,0.01075268816202879
k_norm,31,18,1.71875,1.734375,0.015625,0.00909090880304575
k_norm,31,19,1.6484375,1.6484375,0.0,0.0
k_norm,31,20,0.77734375,0.7578125,0.01953125,0.02512562833726406
k_norm,31,21,1.5703125,1.5703125,0.0,0.0
k_norm,31,22,2.0,2.03125,0.03125,0.015625
k_norm,31,23,1.2734375,1.265625,0.0078125,0.0061349691823124886
k_norm,31,24,1.4375,1.4375,0.0,0.0
k_norm,31,25,2.0,2.03125,0.03125,0.015625
k_norm,31,26,2.046875,2.078125,0.03125,0.015267175622284412
k_norm,31,27,1.8125,1.8359375,0.0234375,0.01293103490024805
k_norm,31,28,2.046875,2.0625,0.015625,0.007633587811142206
k_norm,31,29,1.4296875,1.4296875,0.0,0.0
k_norm,31,30,1.875,1.8984375,0.0234375,0.012500000186264515
k_norm,31,31,2.0,2.046875,0.046875,0.0234375
k_norm,31,32,1.921875,1.953125,0.03125,0.016260161995887756
k_norm,31,33,2.828125,2.90625,0.078125,0.027624309062957764
k_norm,31,34,2.0,2.03125,0.03125,0.015625
k_norm,31,35,2.046875,2.078125,0.03125,0.015267175622284412
k_norm,31,36,1.75,1.7734375,0.0234375,0.013392857275903225
k_norm,31,37,2.84375,2.921875,0.078125,0.02747252769768238
k_norm,31,38,1.8828125,1.90625,0.0234375,0.01244813296943903
k_norm,31,39,1.8828125,1.90625,0.0234375,0.01244813296943903
k_norm,31,40,1.8515625,1.8671875,0.015625,0.008438818156719208
k_norm,31,41,2.546875,2.578125,0.03125,0.012269938364624977
k_norm,31,42,1.8671875,1.890625,0.0234375,0.012552301399409771
k_norm,31,43,1.9921875,2.0,0.0078125,0.003921568859368563
k_norm,31,44,2.0625,2.0625,0.0,0.0
k_norm,31,45,1.953125,1.953125,0.0,0.0
k_norm,31,46,3.25,3.28125,0.03125,0.009615384973585606
k_norm,31,47,3.28125,3.34375,0.0625,0.01904761977493763
k_norm,31,48,1.8671875,1.8671875,0.0,0.0
k_norm,31,49,2.015625,2.015625,0.0,0.0
k_norm,31,50,1.9921875,1.9921875,0.0,0.0
k_norm,31,51,1.9765625,1.9765625,0.0,0.0
k_norm,31,52,1.90625,1.9140625,0.0078125,0.004098360426723957
k_norm,31,53,1.8984375,1.8984375,0.0,0.0
k_norm,31,54,1.9140625,1.9140625,0.0,0.0
k_norm,31,55,2.109375,2.109375,0.0,0.0
k_norm,31,56,1.9765625,1.9765625,0.0,0.0
k_norm,31,57,1.8515625,1.8515625,0.0,0.0
k_norm,31,58,2.046875,2.046875,0.0,0.0
k_norm,31,59,2.90625,2.90625,0.0,0.0
k_norm,31,60,1.9765625,1.984375,0.0078125,0.003952569328248501
k_norm,31,61,2.390625,2.390625,0.0,0.0
k_norm,31,62,2.640625,2.640625,0.0,0.0
k_norm,31,63,2.171875,2.171875,0.0,0.0
k_norm,31,64,1.171875,1.171875,0.0,0.0
k_norm,31,65,-0.008056640625,-0.004425048828125,0.003631591796875,0.45075756311416626
k_norm,31,66,-0.00982666015625,-0.003082275390625,0.006744384765625,0.6863353848457336
k_norm,31,67,0.01165771484375,0.007537841796875,0.004119873046875,0.35340315103530884
k_norm,31,68,0.0322265625,0.036376953125,0.004150390625,0.12878787517547607
k_norm,31,69,1.53125,1.53125,0.0,0.0
k_norm,31,70,1.8828125,1.8828125,0.0,0.0
k_norm,31,71,2.046875,2.046875,0.0,0.0
k_norm,31,72,1.4296875,1.421875,0.0078125,0.005464480724185705
k_norm,31,73,1.0234375,1.0,0.0234375,0.022900763899087906
k_norm,31,74,2.046875,2.03125,0.015625,0.007633587811142206
k_norm,31,75,2.15625,2.15625,0.0,0.0
k_norm,31,76,1.4609375,1.4609375,0.0,0.0
k_norm,31,77,1.53125,1.53125,0.0,0.0
k_norm,31,78,0.88671875,0.875,0.01171875,0.013215859420597553
k_norm,31,79,1.96875,1.96875,0.0,0.0
k_norm,31,80,0.0888671875,0.08203125,0.0068359375,0.07692307978868484
k_norm,31,81,1.8828125,1.890625,0.0078125,0.004149377811700106
k_norm,31,82,1.53125,1.5234375,0.0078125,0.005102040711790323
k_norm,31,83,1.9375,1.9453125,0.0078125,0.004032257944345474
k_norm,31,84,1.7734375,1.7890625,0.015625,0.008810572326183319
k_norm,31,85,2.0,2.015625,0.015625,0.0078125
k_norm,31,86,1.7421875,1.7421875,0.0,0.0
k_norm,31,87,1.7578125,1.78125,0.0234375,0.013333333656191826
k_norm,31,88,1.9765625,2.0,0.0234375,0.011857707053422928
k_norm,31,89,1.6328125,1.6328125,0.0,0.0
k_norm,31,90,1.375,1.359375,0.015625,0.011363636702299118
k_norm,31,91,1.8984375,1.921875,0.0234375,0.012345679104328156
k_norm,31,92,1.828125,1.84375,0.015625,0.008547008968889713
k_norm,31,93,1.984375,2.015625,0.03125,0.015748031437397003
k_norm,31,94,1.9609375,1.984375,0.0234375,0.011952191591262817
k_norm,31,95,1.84375,1.859375,0.015625,0.008474576286971569
k_norm,31,96,1.859375,1.8828125,0.0234375,0.012605042196810246
k_norm,31,97,0.40625,0.40234375,0.00390625,0.009615384973585606
k_norm,31,98,1.8359375,1.859375,0.0234375,0.012765957042574883
k_norm,31,99,1.90625,1.9375,0.03125,0.016393441706895828
k_norm,31,100,2.171875,2.203125,0.03125,0.014388489536941051
k_norm,31,101,0.349609375,0.361328125,0.01171875,0.03351955488324165
k_norm,31,102,2.015625,2.046875,0.03125,0.01550387591123581
k_norm,31,103,1.9375,1.9609375,0.0234375,0.012096773833036423
k_norm,31,104,1.96875,1.9921875,0.0234375,0.011904762126505375
k_norm,31,105,1.3671875,1.390625,0.0234375,0.017142856493592262
k_norm,31,106,1.953125,1.96875,0.015625,0.00800000037997961
k_norm,31,107,1.9296875,1.9375,0.0078125,0.004048583097755909
k_norm,31,108,1.8359375,1.8359375,0.0,0.0
k_norm,31,109,2.125,2.125,0.0,0.0
k_norm,31,110,1.1484375,1.15625,0.0078125,0.006802720949053764
k_norm,31,111,1.1015625,1.109375,0.0078125,0.007092198356986046
k_norm,31,112,1.9609375,1.9765625,0.015625,0.007968127727508545
k_norm,31,113,1.9921875,2.0,0.0078125,0.003921568859368563
k_norm,31,114,1.9609375,1.96875,0.0078125,0.0039840638637542725
k_norm,31,115,2.03125,2.03125,0.0,0.0
k_norm,31,116,1.859375,1.859375,0.0,0.0
k_norm,31,117,1.859375,1.859375,0.0,0.0
k_norm,31,118,1.84375,1.84375,0.0,0.0
k_norm,31,119,2.0,2.0,0.0,0.0
k_norm,31,120,1.9453125,1.953125,0.0078125,0.00401606410741806
k_norm,31,121,1.78125,1.78125,0.0,0.0
k_norm,31,122,2.09375,2.09375,0.0,0.0
k_norm,31,123,2.90625,2.90625,0.0,0.0
k_norm,31,124,1.8203125,1.8203125,0.0,0.0
k_norm,31,125,2.390625,2.390625,0.0,0.0
k_norm,31,126,2.515625,2.515625,0.0,0.0
k_norm,31,127,2.375,2.375,0.0,0.0
k_norm,32,0,1.8046875,1.8125,0.0078125,0.0043290043249726295
k_norm,32,1,0.00118255615234375,0.00140380859375,0.00022125244140625,0.18709677457809448
k_norm,32,2,0.0072021484375,0.007232666015625,3.0517578125e-05,0.0042372881434857845
k_norm,32,3,1.21875,1.21875,0.0,0.0
k_norm,32,4,2.453125,2.453125,0.0,0.0
k_norm,32,5,1.5390625,1.5390625,0.0,0.0
k_norm,32,6,1.7265625,1.734375,0.0078125,0.004524887073785067
k_norm,32,7,2.171875,2.171875,0.0,0.0
k_norm,32,8,-0.006500244140625,-0.00022220611572265625,0.006278038024902344,0.9658157229423523
k_norm,32,9,1.5546875,1.5546875,0.0,0.0
k_norm,32,10,1.4609375,1.46875,0.0078125,0.005347593687474728
k_norm,32,11,1.3203125,1.3203125,0.0,0.0
k_norm,32,12,1.7109375,1.7265625,0.015625,0.00913241971284151
k_norm,32,13,1.4765625,1.4765625,0.0,0.0
k_norm,32,14,1.3046875,1.2890625,0.015625,0.011976048350334167
k_norm,32,15,1.5546875,1.5625,0.0078125,0.005025125574320555
k_norm,32,16,1.546875,1.5546875,0.0078125,0.005050505045801401
k_norm,32,17,1.46875,1.46875,0.0,0.0
k_norm,32,18,1.0,0.98046875,0.01953125,0.01953125
k_norm,32,19,0.00738525390625,0.005615234375,0.00177001953125,0.23966942727565765
k_norm,32,20,1.65625,1.671875,0.015625,0.009433962404727936
k_norm,32,21,1.3828125,1.3828125,0.0,0.0
k_norm,32,22,1.921875,1.953125,0.03125,0.016260161995887756
k_norm,32,23,1.4765625,1.484375,0.0078125,0.005291005130857229
k_norm,32,24,1.609375,1.625,0.015625,0.009708737954497337
k_norm,32,25,1.90625,1.96875,0.0625,0.032786883413791656
k_norm,32,26,1.671875,1.703125,0.03125,0.018691588193178177
k_norm,32,27,0.859375,0.85546875,0.00390625,0.004545454401522875
k_norm,32,28,1.90625,1.9296875,0.0234375,0.012295082211494446
k_norm,32,29,0.64453125,0.6484375,0.00390625,0.0060606058686971664
k_norm,32,30,1.6015625,1.625,0.0234375,0.014634146355092525
k_norm,32,31,1.6796875,1.6953125,0.015625,0.009302325546741486
k_norm,32,32,1.3046875,1.328125,0.0234375,0.01796407252550125
k_norm,32,33,1.734375,1.78125,0.046875,0.027027027681469917
k_norm,32,34,1.7421875,1.7734375,0.03125,0.017937220633029938
k_norm,32,35,1.9140625,1.953125,0.0390625,0.020408162847161293
k_norm,32,36,0.201171875,0.2080078125,0.0068359375,0.033980581909418106
k_norm,32,37,1.9140625,1.9453125,0.03125,0.016326529905200005
k_norm,32,38,1.78125,1.8203125,0.0390625,0.021929824724793434
k_norm,32,39,1.7734375,1.8046875,0.03125,0.017621144652366638
k_norm,32,40,2.265625,2.328125,0.0625,0.027586206793785095
k_norm,32,41,1.8515625,1.8828125,0.03125,0.016877636313438416
k_norm,32,42,1.6875,1.7109375,0.0234375,0.013888888992369175
k_norm,32,43,1.8203125,1.84375,0.0234375,0.01287553645670414
k_norm,32,44,2.078125,2.09375,0.015625,0.007518797181546688
k_norm,32,45,2.515625,2.546875,0.03125,0.012422360479831696
k_norm,32,46,2.046875,2.0625,0.015625,0.007633587811142206
k_norm,32,47,0.6328125,0.64453125,0.01171875,0.018518518656492233
k_norm,32,48,2.265625,2.265625,0.0,0.0
k_norm,32,49,2.09375,2.09375,0.0,0.0
k_norm,32,50,1.7265625,1.7265625,0.0,0.0
k_norm,32,51,1.8671875,1.859375,0.0078125,0.0041841003112494946
k_norm,32,52,2.015625,2.015625,0.0,0.0
k_norm,32,53,1.9921875,1.9921875,0.0,0.0
k_norm,32,54,1.7734375,1.7734375,0.0,0.0
k_norm,32,55,1.71875,1.71875,0.0,0.0
k_norm,32,56,2.015625,2.015625,0.0,0.0
k_norm,32,57,1.7421875,1.7421875,0.0,0.0
k_norm,32,58,1.8984375,1.8984375,0.0,0.0
k_norm,32,59,2.421875,2.421875,0.0,0.0
k_norm,32,60,2.1875,2.1875,0.0,0.0
k_norm,32,61,1.8203125,1.8203125,0.0,0.0
k_norm,32,62,2.296875,2.296875,0.0,0.0
k_norm,32,63,2.5,2.5,0.0,0.0
k_norm,32,64,-0.00689697265625,-0.0034942626953125,0.0034027099609375,0.4933628439903259
k_norm,32,65,2.046875,2.046875,0.0,0.0
k_norm,32,66,1.7265625,1.7265625,0.0,0.0
k_norm,32,67,1.5703125,1.5703125,0.0,0.0
k_norm,32,68,0.006866455078125,0.00555419921875,0.001312255859375,0.19111111760139465
k_norm,32,69,1.6328125,1.6328125,0.0,0.0
k_norm,32,70,1.546875,1.546875,0.0,0.0
k_norm,32,71,0.1572265625,0.1513671875,0.005859375,0.03726708143949509
k_norm,32,72,1.8125,1.8125,0.0,0.0
k_norm,32,73,1.390625,1.390625,0.0,0.0
k_norm,32,74,1.8046875,1.8046875,0.0,0.0
k_norm,32,75,1.8046875,1.8125,0.0078125,0.0043290043249726295
k_norm,32,76,1.4609375,1.4609375,0.0,0.0
k_norm,32,77,1.8828125,1.890625,0.0078125,0.004149377811700106
k_norm,32,78,1.8984375,1.90625,0.0078125,0.004115226212888956
k_norm,32,79,1.4765625,1.484375,0.0078125,0.005291005130857229
k_norm,32,80,1.65625,1.6640625,0.0078125,0.004716981202363968
k_norm,32,81,1.8828125,1.890625,0.0078125,0.004149377811700106
k_norm,32,82,1.640625,1.65625,0.015625,0.009523809887468815
k_norm,32,83,1.3671875,1.375,0.0078125,0.0057142856530845165
k_norm,32,84,1.6953125,1.7109375,0.015625,0.009216589853167534
k_norm,32,85,1.9765625,2.0,0.0234375,0.011857707053422928
k_norm,32,86,1.2734375,1.2578125,0.015625,0.012269938364624977
k_norm,32,87,1.796875,1.8203125,0.0234375,0.01304347813129425
k_norm,32,88,1.703125,1.71875,0.015625,0.00917431153357029
k_norm,32,89,1.2421875,1.234375,0.0078125,0.006289307959377766
k_norm,32,90,1.75,1.7734375,0.0234375,0.013392857275903225
k_norm,32,91,2.59375,2.640625,0.046875,0.01807228848338127
k_norm,32,92,1.546875,1.5703125,0.0234375,0.01515151560306549
k_norm,32,93,1.8671875,1.921875,0.0546875,0.029288703575730324
k_norm,32,94,1.84375,1.875,0.03125,0.016949152573943138
k_norm,32,95,1.859375,1.890625,0.03125,0.016806723549962044
k_norm,32,96,2.0625,2.109375,0.046875,0.022727273404598236
k_norm,32,97,1.71875,1.75,0.03125,0.0181818176060915
k_norm,32,98,1.7578125,1.796875,0.0390625,0.02222222276031971
k_norm,32,99,1.7109375,1.734375,0.0234375,0.013698630034923553
k_norm,32,100,3.046875,3.171875,0.125,0.041025642305612564
k_norm,32,101,1.6484375,1.6875,0.0390625,0.02369668334722519
k_norm,32,102,1.859375,1.890625,0.03125,0.016806723549962044
k_norm,32,103,1.875,1.90625,0.03125,0.01666666753590107
k_norm,32,104,1.1015625,1.1328125,0.03125,0.028368793427944183
k_norm,32,105,1.84375,1.875,0.03125,0.016949152573943138
k_norm,32,106,2.03125,2.0625,0.03125,0.015384615398943424
k_norm,32,107,1.9296875,1.953125,0.0234375,0.012145749293267727
k_norm,32,108,1.6796875,1.7109375,0.03125,0.01860465109348297
k_norm,32,109,1.578125,1.6015625,0.0234375,0.014851485379040241
k_norm,32,110,1.9609375,1.9765625,0.015625,0.007968127727508545
k_norm,32,111,4.28125,4.3125,0.03125,0.007299270015209913
k_norm,32,112,1.46875,1.484375,0.015625,0.010638297535479069
k_norm,32,113,1.9140625,1.921875,0.0078125,0.004081632476300001
k_norm,32,114,2.15625,2.15625,0.0,0.0
k_norm,32,115,1.96875,1.96875,0.0,0.0
k_norm,32,116,1.75,1.75,0.0,0.0
k_norm,32,117,1.9296875,1.9296875,0.0,0.0
k_norm,32,118,1.765625,1.765625,0.0,0.0
k_norm,32,119,1.828125,1.828125,0.0,0.0
k_norm,32,120,2.03125,2.03125,0.0,0.0
k_norm,32,121,1.8203125,1.828125,0.0078125,0.004291845485568047
k_norm,32,122,1.9453125,1.9453125,0.0,0.0
k_norm,32,123,2.390625,2.390625,0.0,0.0
k_norm,32,124,2.125,2.125,0.0,0.0
k_norm,32,125,1.7109375,1.7109375,0.0,0.0
k_norm,32,126,2.3125,2.3125,0.0,0.0
k_norm,32,127,2.421875,2.421875,0.0,0.0
k_norm,33,0,1.28125,1.28125,0.0,0.0
k_norm,33,1,1.8671875,1.8671875,0.0,0.0
k_norm,33,2,1.1328125,1.1328125,0.0,0.0
k_norm,33,3,0.00799560546875,0.000492095947265625,0.007503509521484375,0.9384542107582092
k_norm,33,4,0.0016632080078125,-0.0011749267578125,0.002838134765625,1.706421971321106
